"ds-dex-table-row href","ds-dex-table-row-badge-pair-no","ds-dex-table-row-dex-icon src","ds-dex-table-row-token-icon-img src","ds-dex-table-row-badge","ds-dex-table-row-base-token-symbol","ds-dex-table-row-quote-token-symbol","ds-dex-table-row-base-token-name-text","ds-table-data-cell","ds-table-data-cell 2","ds-table-data-cell 3","ds-table-data-cell 4","ds-table-data-cell 5","ds-change-perc","ds-change-perc 2","ds-change-perc 3","ds-change-perc 4","ds-table-data-cell 6","ds-table-data-cell 7","ds-table-empty-val","chakra-text","chakra-text 2"
"https://dexscreener.com/pulsechain/0x31ef9a41500e6bd18524404ac9c5b88d04aa924e","#6","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","WPLS","BEAR","","2y","3,257","$50K","1,020","2.12%","2.32%","4.57%","23.47%","$66K","$5.6M","","$0.05673","8"
"https://dexscreener.com/pulsechain/0xf808bb6265e9ca27002c0a04562bf50d4fe37eaa","#7","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","v1","INC","WPLS","Incentive","$0.6507","2y","1,835","$122K","893","1.49%","2.20%","4.91%","6.73%","$1.4M","$36.2M","","",""
"https://dexscreener.com/pulsechain/0xf5a89a6487d62df5308cdda89c566c5b5ef94c11","#8","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v1","pTGC","WPLS","The Grays Currency","$0.0001438","2y","97","$22K","80","","0.65%","5.23%","7.07%","$792K","$41.7M","-","",""
"https://dexscreener.com/pulsechain/0x19bb45a7270177e303dee6eaa6f5ad700812ba98","#9","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","v2","HEX","WPLS","HEX","$0.002997","2y","2,084","$111K","939","3.38%","2.98%","6.00%","6.60%","$949K","$1.77B","","",""
"https://dexscreener.com/pulsechain/0x908b5490414518981ce5c473ff120a6b338fef67","#10","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/a4ab7371e4cfbf8b0a1c20d7ab22860aafa08bd10a72438d3dd31f5cc3e52b51?width=64&height=64&fit=crop&quality=95&format=auto","v2","MOST","WPLS","MostWanted","$0.006247","11mo","1,803","$39K","664","1.48%","1.68%","3.11%","3.54%","$187K","$6.2M","","",""
"https://dexscreener.com/pulsechain/0xc475332e92561cd58f278e4e2ed76c17d5b50f05","#11","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","v2","HEX","USDC","HEX","$0.003014","2y","983","$71K","488","3.48%","3.34%","6.20%","6.41%","$213K","$1.78B","","",""
"https://dexscreener.com/pulsechain/0x8268de0b539d1c03fa693ca7ee47eaf70c8cd57d","#12","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","v2","HEX","PLSX","HEX","$0.002958","2y","378","$18K","239","1.56%","1.37%","4.18%","4.86%","$232K","$1.75B","","",""
"https://dexscreener.com/pulsechain/0x5b9661276708202dd1a0dd2346a3856b00d3c251","#19","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","v2","INC","WPLS","Incentive","$0.6506","2y","1,326","$30K","619","1.48%","2.21%","4.87%","6.74%","$267K","$36.2M","","",""
"https://dexscreener.com/pulsechain/0x9cffdeff2a81351ad59027995ebee58c4089e500","#21","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/a4af6a9eca846e0ebe754890b863ed45dde2ee802bbab3ecb1803212dfdba8c7?width=64&height=64&fit=crop&quality=95&format=auto","v2","🎭","WPLS","REMEMBER REMEMBER THE 5TH OF NOVEMBER","","7mo","8,733","$9.2K","113","-0.01%","0.11%","1.43%","4.03%","$271K","$20.00B","","$0.03112","10"
"https://dexscreener.com/pulsechain/0x24c4d0532cddae3b0b8935196f2b91e68d6b85ed","#25","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","TREASURY BILL ㉾","BEAR","","2y","249","$13K","163","","1.16%","2.46%","23.56%","$431K","$5.5M","-","$0.05562","8"
"https://dexscreener.com/pulsechain/0xd41e6f7bb349085ac65107bfb3fadd49f1cfde1f","#31","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","v2","INC","PLSX","Incentive","$0.6503","2y","181","$10K","133","1.26%","1.84%","4.32%","7.47%","$282K","$36.2M","","",""
"https://dexscreener.com/pulsechain/0xdc995338cf3f84b92ec6015bbb19c036f16bf9d5","#35","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","HEX","The Grays Currency","$0.0001436","2y","41","$4.1K","31","","1.76%","5.48%","6.82%","$259K","$41.6M","-","",""
"https://dexscreener.com/pulsechain/0xdb08cc9f70725b30204355a39a92ace9266c3819","#37","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/4636eb57478e1dad2a850550a424202b155cf97df90e840db41fc151eb1be5c6?width=64&height=64&fit=crop&quality=95&format=auto","v2","pTGC","PLSX","The Grays Currency","$0.0001435","2y","54","$6.0K","33","","0.74%","6.75%","6.94%","$346K","$41.6M","-","",""
"https://dexscreener.com/pulsechain/0x031966fd524991e7ceba9d90651225f7a4fb0ff6","#41","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","v2","PLSX","DAI","PulseX","","2y","1,325","$28K","433","0.64%","2.90%","5.38%","7.94%","$70K","$1.87B","","$0.01308","4"
"https://dexscreener.com/pulsechain/0xf13ca5c98d9aae6294edb9e7299b0bbe1e71265d","#43","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/1b79ad07d47d37bdb67f658c0d3d9e04821db29772892c329e6bb927b9f66745?width=64&height=64&fit=crop&quality=95&format=auto","v2","🖨️","DAI","WORLDS GREATEST PDAI PRINTER","$1.31","1y","8,086","$8.0K","282","1.46%","2.07%","3.22%","14.17%","$64K","$1.2M","","",""
"https://dexscreener.com/pulsechain/0x9b2ecc7ffddf74a67600ee7e5a273561c626c99d","#45","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","DAI","BEAR","","2y","934","$18K","426","0.35%","3.37%","4.21%","23.19%","$77K","$5.6M","","$0.05669","8"
"https://dexscreener.com/pulsechain/0x615cfd552e98eb97e5557b03aa41d0e85e98167b","#54","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8f4dd35f9df176cb116acb5de429df1fba6294c857aa3c4e926c6f542ebd1c7b?width=64&height=64&fit=crop&quality=95&format=auto","v2","Finvesta","WPLS","Finvesta","$1.56","2y","603","$14K","283","","2.12%","10.45%","-3.72%","$75K","$1.4M","-","",""
"https://dexscreener.com/pulsechain/0x650efe29f3d5261ca86f26a4f02917c26df04bda","#63","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","DAI","PulseChain Peacock","$0.01976","5mo","1,061","$12K","436","","0.57%","2.24%","16.76%","$29K","$16.7M","-","",""
"https://dexscreener.com/pulsechain/0x9923261b883bdaf33e18121de59825885c77fa60","#65","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f4303863a0d3537f9d746a2681d27640de1039658909681abe0a8f0249de77d7?width=64&height=64&fit=crop&quality=95&format=auto","v2","TOPHAT","PCOCK","TOP HAT","$0.001150","4mo","474","$10K","284","","0.58%","-0.73%","-11.09%","$220K","$1.0M","-","",""
"https://dexscreener.com/pulsechain/0x333502d557a40fec45350bef9c07f9c53244559a","#66","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/f6e55519bbd8c01a255feab9b738dd5306694efbd141310e55802d8c605853ca?width=64&height=64&fit=crop&quality=95&format=auto","v2","F㉾D","WPLS","Reserve Teh ㉾","","1y","965","$8.5K","440","0.77%","1.12%","2.74%","14.68%","$42K","$3.3M","","$0.02702","4"
"https://dexscreener.com/pulsechain/0xefe14ed5fc8fa9c3bd87cd3e0017235bcccf763e","#67","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/52b3a9f79e1f3c4ba2d7cb05617e10d8b94d6a2ad7b9eb922c9852b458e3932b?width=64&height=64&fit=crop&quality=95&format=auto","v1","stETH","WPLS","Liquid staked Ether 2.0","$0.01202","2y","2,155","$14K","819","1.52%","1.13%","37.36%","38.31%","$8.4K","$2.2M","","",""
"https://dexscreener.com/pulsechain/0xf13991a33d82f49bd00d3ed18a802dc08e5d5c38","#71","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/963893c4f886c018b3ed2726bf515a5fdc08d92454a925ad47654fef8529de3c?width=64&height=64&fit=crop&quality=95&format=auto","v2","ZEN","WPLS","ZENDAWG","$0.0007576","10mo","278","$8.6K","197","","-1.99%","1.35%","17.01%","$49K","$526K","-","",""
"https://dexscreener.com/pulsechain/0xd8836e8975a6bbeafbde651e4d1ff59dc99d45c0","#78","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/968ba784b178f4e86ae66237d7144671e7960c00a811c5c848b08bcd0db690ac?width=64&height=64&fit=crop&quality=95&format=auto","v1","Briah","WPLS","Briah","$0.0004200","5mo","685","$9.8K","282","","-0.22%","3.65%","-3.52%","$32K","$418K","-","",""
"https://dexscreener.com/pulsechain/0x0086a16e688627d76a11722c90671eaa98f595e8","#81","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/963893c4f886c018b3ed2726bf515a5fdc08d92454a925ad47654fef8529de3c?width=64&height=64&fit=crop&quality=95&format=auto","v2","ZEN","PCOCK","ZENDAWG","$0.0007621","4mo","202","$5.5K","160","","0.55%","0.78%","2.72%","$148K","$529K","-","",""
"https://dexscreener.com/pulsechain/0x762ad850270efc004326c4e670fa7465e2f44904","#83","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/c8fbcc7f7181b95e858b948956261cc7391c723e1bd3f12f6b253a220bbd36e2?width=64&height=64&fit=crop&quality=95&format=auto","v2","DOUBT","INC","DOUBT","$0.003179","11mo","272","$11K","150","","-0.09%","1.81%","3.34%","$1.5M","$3.0M","-","",""
"https://dexscreener.com/pulsechain/0x9977e87ee3ea88d8f1fd41e64beb4f059c149991","#87","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/625863fb3eb082d3a2cf0ff6ee46f22b5ecc83392bdf3df5646469ee1d9291ec?width=64&height=64&fit=crop&quality=95&format=auto","v1","SWRM","WPLS","Swarm","$0.001816","4mo","234","$2.4K","166","","0.60%","3.66%","10.41%","$67K","$174K","-","",""
"https://dexscreener.com/pulsechain/0x2cb92b1e8b2fc53b5a9165e765488e17b38c26d3","#88","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/88c682e8d1ce58b54e437e5b145c6ba9650e797894016c084e192137a53a969d?width=64&height=64&fit=crop&quality=95&format=auto","v2","INCD","DAI","INC Dollar","$1.02","9mo","41","$1.2K","30","0.62%","-0.02%","0.49%","0.08%","$120K","$201K","","",""
"https://dexscreener.com/pulsechain/0x16dd54afbca8697a24399009e55cc3d3e7860cfa","#98","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","MOST","PulseChain Peacock","$0.01970","2mo","381","$3.0K","208","","-1.38%","1.17%","19.31%","$13K","$16.6M","-","",""
"https://dexscreener.com/pulsechain/0x1ee5c4ec1dafe9af57b1b38fa266b43a168ed29e","#99","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v2","TEDDY BEAR ㉾","WETH","BEAR","","2y","830","$11K","281","2.39%","2.74%","5.18%","24.62%","$26K","$5.6M","","$0.05697","8"
"https://dexscreener.com/pulsechain/0x99e4f4b99ebb3407c9fa656d7650232ec9a4c65c","#101","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/d955da8790b443b8ce8f99ba691a7050269905682864d53408ee566d40c7d5f5?width=64&height=64&fit=crop&quality=95&format=auto","v1","AAVE","WPLS","Aave Token","$0.1481","2y","849","$5.7K","409","","1.19%","13.96%","31.84%","$11K","$2.3M","-","",""
"https://dexscreener.com/pulsechain/0x4061ec796797f542295f304a93a8fcf6ad94cc3f","#102","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/9a41ef495ba30635e2c4f57713d8747702129ef1aabba973e649162def8edb66?width=64&height=64&fit=crop&quality=95&format=auto","v2","GO","WPLS","GoPulse","$0.06695","8mo","78","$801","66","1.79%","2.04%","3.92%","5.93%","$75K","$939K","","",""
"https://dexscreener.com/pulsechain/0x2a8f6137ba7749560bb9e84b36cb2ac9536d9e88","#103","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/89b25ba04e09d2bcc8dae6809704e9d0877647cdfa33d83d3e3d88f549f42491?width=64&height=64&fit=crop&quality=95&format=auto","v2","PEPE","WPLS","PEPE","$0.0003807","11mo","357","$2.6K","182","2.92%","1.96%","4.68%","1.93%","$40K","$380K","","",""
"https://dexscreener.com/pulsechain/0x7acb0bc875f1f967fb99de71bc73f86b0ba4a5d1","#104","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/7b95c3c8cc915f0c09d268a02433efbf321d7b62689deec6ac802975526d1d3b?width=64&height=64&fit=crop&quality=95&format=auto","v2","INC","DAI","Incentive","$0.6492","2y","571","$6.0K","243","","2.91%","4.22%","6.08%","$28K","$36.1M","-","",""
"https://dexscreener.com/pulsechain/0xf45362408bcd023a4fb874588b5914a1c6db0b71","#105","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/964d978e5bc46229908644f07c8a9b3c34ab8b36ca44263364b01b139e67686b?width=64&height=64&fit=crop&quality=95&format=auto","v2","cDAI","WPLS","Compound Dai","","2y","941","$2.9K","417","","-4.48%","12.06%","6.88%","$2.4K","$20","-","$0.08008","9"
"https://dexscreener.com/pulsechain/0xf7483abd6703c3a6e7831cb881e03faa3a1ed923","#106","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","PUMP","PulseChain Peacock","$0.01959","2mo","243","$2.0K","155","","-0.20%","2.45%","19.26%","$11K","$16.5M","-","",""
"https://dexscreener.com/pulsechain/0x5f4f1f3a91b9c61f961a1a85a21c792f0ab5e0f5","#107","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","pTGC","PulseChain Peacock","$0.01997","4mo","55","$373","43","","2.32%","6.30%","20.80%","$13K","$16.8M","-","",""
"https://dexscreener.com/pulsechain/0xfa3a236fc54ee4a03d4419ac570b7c358190d86c","#108","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v1","TEDDY BEAR ㉾","ATROPA","BEAR","","2y","153","$1.6K","96","2.20%","3.67%","5.00%","23.42%","$25K","$5.6M","","$0.05694","8"
"https://dexscreener.com/pulsechain/0x3d7cfa54d183dcd92a4e2c593ca68899da24c39b","#109","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","HEX","PulseChain Peacock","$0.02068","5mo","437","$2.3K","209","4.98%","5.83%","7.48%","20.88%","$7.9K","$17.4M","","",""
"https://dexscreener.com/pulsechain/0xf972a0751e5b9a4cd37dabe09f09b32612f3394f","#110","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/962b0289ccf4260b55b1b63b28514a9d4c7177652e6342d04871dc769b4ef83e?width=64&height=64&fit=crop&quality=95&format=auto","v2","XGAME","PUMP","XGAME.IO","$0.0008386","9mo","71","$1.8K","51","0.13%","-0.26%","2.42%","9.51%","$84K","$314K","","",""
"https://dexscreener.com/pulsechain/0x1d05cc449b643633b013cbfb939e70cc0d37f2a3","#111","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/51074305b822a287129551bfe1649d104895675a54e5aa2ab1b2d6ddbaed8ac5?width=64&height=64&fit=crop&quality=95&format=auto","v2","EMIT","WPLS","EMIT","$1.56","9mo","267","$6.4K","128","2.44%","1.33%","-1.18%","1.36%","$40K","$311K","","",""
"https://dexscreener.com/pulsechain/0xa16e83901ff50c05886d9c532ba427b5986a883f","#112","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","SCADA","PulseChain Peacock","$0.01991","2mo","165","$885","136","","2.41%","4.57%","19.69%","$6.2K","$16.8M","-","",""
"https://dexscreener.com/pulsechain/0x8b7b4f6f76c3e511e623366f947a38aa6bc07b0c","#113","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/35d037a47cfbd7a2494207576a96673618c33169bc3c08bb55f1e67518922f66?width=64&height=64&fit=crop&quality=95&format=auto","v2","LNKR","WPLS","Linker","$0.04366","1y","514","$4.6K","259","","-0.08%","41.33%","67.10%","$13K","$43K","-","",""
"https://dexscreener.com/pulsechain/0xa46e1331f6afc7120c8020dace59d7071d075f79","#114","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/cc48ff9111ea87629fc500548a4aaa904984350b469458d05d540814f499d958?width=64&height=64&fit=crop&quality=95&format=auto","v2","SPARTA","WPLS","Sparta","$0.01408","8mo","18","$1.1K","16","","","-0.62%","1.60%","$85K","$1.8M","-","",""
"https://dexscreener.com/pulsechain/0xa04620601d7dadc3bd1c99312a699ade8e6c16d2","#115","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/84a9562c3b7fb9c77486a7d267bd4dea495e19a9c1bcc14923ada2d8f3f271b5?width=64&height=64&fit=crop&quality=95&format=auto","v1","HEX","PLSX","HEX","$0.002998","2y","51","$139","32","2.90%","3.95%","4.93%","6.65%","$5.1K","$1.77B","","",""
"https://dexscreener.com/pulsechain/0x4703283c893e2353a8d39dff23d604e6bdad4f28","#116","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/1b79ad07d47d37bdb67f658c0d3d9e04821db29772892c329e6bb927b9f66745?width=64&height=64&fit=crop&quality=95&format=auto","v2","🖨️","WBTC","WORLDS GREATEST PDAI PRINTER","$1.29","2mo","210","$2.2K","98","","2.43%","3.07%","12.83%","$64K","$1.2M","-","",""
"https://dexscreener.com/pulsechain/0x6aa52071e721f03ad69f57c3744c1952aff7a014","#117","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/60a85129cf561288f34221ea211f81deface58a2ed15343d66e6503d10d1e779?width=64&height=64&fit=crop&quality=95&format=auto","v2","DOMINANCE","WPLS","DOMINANCE","$0.006927","11mo","3,641","$1.9K","463","1.45%","1.65%","9.79%","27.99%","$9.5K","$6.9M","","",""
"https://dexscreener.com/pulsechain/0xb10a60aa2aa458e94f5adea7b3b183a5b4508f80","#118","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/8b729370cc0269ea7f3e108c0c6524e50ef950cc0af33a524cf245c336477230?width=64&height=64&fit=crop&quality=95&format=auto","v1","TEDDY BEAR ㉾","WPLS","BEAR","","2y","1,075","$6.5K","505","1.53%","2.11%","4.40%","23.02%","$8.8K","$5.6M","","$0.05657","8"
"https://dexscreener.com/pulsechain/0x5e0dd0ba520a01dd0e65041822780c68f7061caf","#119","https://dd.dexscreener.com/ds-data/dexes/pulsex.png","https://cdn.dexscreener.com/cms/images/af1d0aee448e13796f326ec6ceb40f004d060864ebf9c1e436e9b2981ff97ab7?width=64&height=64&fit=crop&quality=95&format=auto","v2","PCOCK","Fleet","PulseChain Peacock","$0.01908","14d","45","$272","41","","-1.01%","1.68%","16.24%","$6.9K","$16.1M","-","",""
"https://dexscreener.com/pulsechain/0x76191c3d97156e2b434be2ab2a75ff241ff5de36","#120","https://dd.dexscreener.com/ds-data/dexes/9mm.png","https://cdn.dexscreener.com/cms/images/38f4b2e53fe707a17ea8171c01dc4d6ceda344b6a352fe248a151c8a80bd59b8?width=64&height=64&fit=crop&quality=95&format=auto","V3","PLSX","DAI","PulseX","","1y","29","$259","19","0.65%","2.36%","5.05%","6.72%","$10K","$1.84B","","$0.01292","4"
